"_","ST","County","StateFIPS","CountyFIPS","S_C_Rate","U_C_Rate","Deaths","Population"
"","","","","","","","",""
"2008-2014, United States","","","","","","","",""
"Smoothed  Death Rates per 100,000 Population","","","","","","","",""
"All Injury, Homicide, All Races, All Ethnicities, Both Sexes, All Ages","","","","","","","",""
"Annualized Crude Rate for United States: 5.31","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"Reports for All Ages include those of unknown age.","","","","","","","",""
"* Rates based on 20 or fewer deaths may be unstable.  These rates are suppressed for counties (see legend above); such rates in the title have an asterisk.","","","","","","","",""
"","","","","","","","",""
"Rates appearing in this map have been geospatially smoothed.                                      m9113517 created 26DEC16:23:33     downloaded 08DEC20:19:45","","","","","","","",""
"","","","","","","","",""
"Types of Rates:    S_C_Rate = Smoothed, Crude Rate.","","","","","","","",""
".......................    U_C_Rate = Unsmoothed, Crude Rate.","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"Produced by: the Statistics, Programming & Economics Branch, National Center for Injury Prevention & Control, CDC","","","","","","","",""
"Data Sources: NCHS National Vital Statistics System for numbers of deaths; US Census Bureau for population estimates.","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","ST","County","StateFIPS","CountyFIPS","S_C_Rate","U_C_Rate","Deaths","Population"
"","GA","FRANKLIN","13","119","4.863225468","","","154678"
"","GA","FULTON","13","121","7.179366659","11.41281088","756","6624135"
"","GA","GILMER","13","123","3.088760933","","","198578"
"","GA","GLASCOCK","13","125","6.928602039","","","21522"
"","GA","GLYNN","13","127","6.937274492","9.439523821","53","561469"
"","GA","GORDON","13","129","3.113859732","","","387823"
"","GA","GRADY","13","131","5.866563569","","","175780"
"","GA","GREENE","13","133","3.130098147","","","112753"
"","GA","GWINNETT","13","135","7.884884685","4.028076906","233","5784398"
"","GA","HABERSHAM","13","137","4.225623969","","","302153"
"","GA","HALL","13","139","3.354748134","3.822087296","49","1282022"
"","GA","HANCOCK","13","141","5.514686875","","","64550"
"","GA","HARALSON","13","143","4.245425974","","","200225"
"","GA","HARRIS","13","145","7.658020695","","","224853"
"","GA","HART","13","147","6.7793501","","","177300"
"","GA","HEARD","13","149","5.251098355","","","81927"
"","GA","HENRY","13","151","9.941338191","5.075295132","73","1438340"
"","GA","HOUSTON","13","153","8.531716567","5.602078371","56","999629"
"","GA","IRWIN","13","155","5.805184237","","","66685"
"","GA","JACKSON","13","157","3.776811255","","","423821"
"","GA","JASPER","13","159","5.225903513","","","95860"
"","GA","JEFF DAVIS","13","161","6.591874739","","","104584"
"","GA","JEFFERSON","13","163","12.07563401","","","116774"
"","GA","JENKINS","13","165","7.777092166","","","60667"
"","GA","JOHNSON","13","167","7.212696042","","","69374"
"","GA","JONES","13","169","8.802192161","","","201192"
"","GA","LAMAR","13","171","6.22047295","","","126945"
"","GA","LANIER","13","173","6.37909239","","","71131"
"","GA","LAURENS","13","175","7.34315835","7.122126667","24","336978"
"","GA","LEE","13","177","8.201090745","","","200328"
"","GA","LIBERTY","13","179","6.370784996","7.948599059","36","452910"
"","GA","LINCOLN","13","181","4.178894135","","","55234"
"","GA","LONG","13","183","6.700129025","","","106153"
"","GA","LOWNDES","13","185","6.379070135","6.325772099","49","774609"
"","GA","LUMPKIN","13","187","3.707084702","","","212104"
"","GA","MC DUFFIE","13","189","9.24175931","","","151494"
"","GA","MC INTOSH","13","191","7.899065324","","","99127"
"","GA","MACON","13","193","5.939376177","","","100584"
"","GA","MADISON","13","195","3.623614258","","","196504"
"","GA","MARION","13","197","5.777766106","","","60666"
"","GA","MERIWETHER","13","199","5.424620989","","","152397"
"","GA","MILLER","13","201","8.809419535","","","42345"
"","GA","MITCHELL","13","205","7.406350946","","","163294"
"","GA","MONROE","13","207","8.70363152","","","186096"
"","GA","MONTGOMERY","13","209","8.411422064","","","63271"
"","GA","MORGAN","13","211","4.620697845","","","125184"
"","GA","MURRAY","13","213","3.081838414","","","276915"
"","GA","MUSCOGEE","13","215","8.018559437","9.900293049","135","1363596"
"","GA","NEWTON","13","217","5.455443538","5.957041223","42","705048"
"","GA","OCONEE","13","219","3.699982867","","","232809"
"","GA","OGLETHORPE","13","221","3.767846493","","","102912"
"","GA","PAULDING","13","223","3.934358126","2.685995221","27","1005214"
"","GA","PEACH","13","225","6.04013566","","","191305"
"","GA","PICKENS","13","227","2.860277937","","","206794"
"","GA","PIERCE","13","229","6.466478851","","","131029"
"","GA","PIKE","13","231","6.445952134","","","124395"
"","GA","POLK","13","233","4.08748485","","","288988"
"","GA","PULASKI","13","235","5.851009097","","","82096"
"","GA","PUTNAM","13","237","4.663391722","","","148396"
"","GA","QUITMAN","13","239","8.333410495","","","17095"
"","GA","RABUN","13","241","3.930167781","","","114006"
"","GA","RANDOLPH","13","243","9.489718839","","","52485"
"","GA","RICHMOND","13","245","8.891523414","13.90209786","195","1402666"
"","GA","ROCKDALE","13","247","7.155471359","6.341238744","38","599252"
"","GA","SCHLEY","13","249","6.644311328","","","35048"
"","GA","SCREVEN","13","251","7.605119454","","","101235"
"","GA","SEMINOLE","13","253","6.308223195","","","61602"
"","GA","SPALDING","13","255","7.191640759","7.597680473","34","447505"
"","GA","STEPHENS","13","257","4.511957855","","","180799"
"","GA","STEWART","13","259","8.206917494","","","41228"
"","GA","SUMTER","13","261","6.486867183","","","224870"
"","GA","TALBOT","13","263","7.982387367","","","46774"
"","GA","TALIAFERRO","13","265","5.194753793","","","12093"
"","GA","TATTNALL","13","267","7.358907228","","","175676"
"","GA","TAYLOR","13","269","5.703959326","","","60447"
"","GA","TELFAIR","13","271","6.170302554","","","114899"
"","GA","TERRELL","13","273","7.735759099","","","65550"
"","GA","THOMAS","13","275","5.809645991","","","312961"
"","GA","TIFT","13","277","7.149394993","7.419708158","21","283030"
"","GA","TOOMBS","13","279","8.249568484","","","190688"
"","GA","TOWNS","13","281","4.413208734","","","74214"
"","GA","TREUTLEN","13","283","7.391505204","","","47653"
"","GA","TROUP","13","285","5.723499526","6.117536869","29","474047"
"","GA","TURNER","13","287","8.237404185","","","60371"
"","GA","TWIGGS","13","289","8.302518442","","","61818"
"","GA","UNION","13","291","4.15774091","","","150420"
"","GA","UPSON","13","293","5.751707024","","","188170"
"","GA","WALKER","13","295","5.063813395","","","478808"
"","GA","WALTON","13","297","4.255926319","5.399631813","32","592633"
"","GA","WARE","13","299","5.581287123","","","251572"
"","GA","WARREN","13","301","8.152531779","","","40028"
"","GA","WASHINGTON","13","303","6.296700529","","","146815"
"","GA","WAYNE","13","305","7.14002895","","","210890"
"","GA","WEBSTER","13","307","7.111685793","","","19226"
"","GA","WHEELER","13","309","7.120192291","","","53490"
"","GA","WHITE","13","311","3.751644735","","","191450"
"","GA","WHITFIELD","13","313","4.965099795","","","717046"
"","GA","WILCOX","13","315","7.570181405","","","63469"
"","GA","WILKES","13","317","6.980498233","","","71918"
"","GA","WILKINSON","13","319","5.625432503","","","66667"
"","GA","WORTH","13","321","7.952759608","","","150270"
"","HI","HAWAII","15","1","2.210706222","2.210706222","29","1311798"
"","HI","HONOLULU","15","3","1.821634981","1.821634981","123","6752176"
"","HI","KALAWAO","15","5","","","","639"
"","HI","KAUAI","15","7","","","","475718"
"","HI","MAUI","15","9","","","","1098465"
"","ID","ADA","16","1","1.479338214","1.384774511","39","2816343"
"","ID","ADAMS","16","3","","","","27579"
"","ID","BANNOCK","16","5","2.326161895","","","579414"
"","ID","BEAR LAKE","16","7","","","","41762"
"","ID","BENEWAH","16","9","2.779761115","","","64416"
"","ID","BINGHAM","16","11","2.011783302","","","317162"
"","ID","BLAINE","16","13","2.271768999","","","149491"
"","ID","BOISE","16","15","1.408323929","","","48609"
"","ID","BONNER","16","17","3.083261094","","","286218"
"","ID","BONNEVILLE","16","19","1.423020894","","","736911"
"","ID","BOUNDARY","16","21","","","","76122"
"","ID","BUTTE","16","23","","","","19342"
"","ID","CAMAS","16","25","","","","7622"
"","ID","CANYON","16","27","1.773093808","1.557053787","21","1348701"
"","ID","CARIBOU","16","29","2.113921825","","","48034"
"","ID","CASSIA","16","31","2.064584327","","","160860"
"","ID","CLARK","16","33","","","","6479"
"","ID","CLEARWATER","16","35","2.392059833","","","60660"
"","ID","CUSTER","16","37","","","","30095"
"","ID","ELMORE","16","39","1.511267253","","","185373"
"","ID","FRANKLIN","16","41","1.624384764","","","89600"
"","ID","FREMONT","16","43","","","","91411"
"","ID","GEM","16","45","1.481870284","","","117448"
"","ID","GOODING","16","47","","","","106687"
"","ID","IDAHO","16","49","1.964343695","","","113578"
"","ID","JEFFERSON","16","51","1.607737919","","","183479"
"","ID","JEROME","16","53","2.355889374","","","156083"
"","ID","KOOTENAI","16","55","2.97422988","","","986553"
"","ID","LATAH","16","57","","","","263377"
"","ID","LEMHI","16","59","","","","54901"
"","ID","LEWIS","16","61","","","","26684"
"","ID","LINCOLN","16","63","","","","36417"
"","ID","MADISON","16","65","","","","262395"
"","ID","MINIDOKA","16","67","","","","140235"
"","ID","NEZ PERCE","16","69","1.74644618","","","276077"
"","ID","ONEIDA","16","71","1.698763591","","","29644"
"","ID","OWYHEE","16","73","1.85492835","","","80176"
"","ID","PAYETTE","16","75","2.249449277","","","158556"
"","ID","POWER","16","77","2.557271252","","","53867"
"","ID","SHOSHONE","16","79","2.204731353","","","89087"
"","ID","TETON","16","81","","","","70746"
"","ID","TWIN FALLS","16","83","2.270236319","","","545782"
"","ID","VALLEY","16","85","","","","68426"
"","ID","WASHINGTON","16","87","3.697551652","","","70616"
"","IL","ADAMS","17","1","","","","469490"
"","IL","ALEXANDER","17","3","4.293941333","","","55892"
"","IL","BOND","17","5","3.538267504","","","123513"
"","IL","BOONE","17","7","3.080068914","","","378412"
"","IL","BROWN","17","9","","","","48274"
"","IL","BUREAU","17","11","1.719688121","","","242015"
"","IL","CALHOUN","17","13","1.617116485","","","35342"
"","IL","CARROLL","17","15","2.322053732","","","106272"
"","IL","CASS","17","17","4.410661312","","","94485"
"","IL","CHAMPAIGN","17","19","2.892532327","2.749910452","39","1418228"
"","IL","CHRISTIAN","17","21","4.814829966","","","241876"
"","IL","CLARK","17","23","3.489645446","","","114306"
"","IL","CLAY","17","25","2.354235175","","","96168"
"","IL","CLINTON","17","27","8.026281685","","","264632"
"","IL","COLES","17","29","2.193764225","","","375282"
"","IL","COOK","17","31","8.12290474","10.98450647","4007","36478653"
"","IL","CRAWFORD","17","33","","","","137810"
"","IL","CUMBERLAND","17","35","2.135860121","","","76900"
"","IL","DE KALB","17","37","2.48959341","","","734384"
"","IL","DE WITT","17","39","3.277104036","","","115557"
"","IL","DOUGLAS","17","41","3.369660142","","","139275"
"","IL","DU PAGE","17","43","8.343549017","1.595917179","103","6453969"
"","IL","EDGAR","17","45","3.572155464","","","128360"
"","IL","EDWARDS","17","47","","","","46816"
"","IL","EFFINGHAM","17","49","","","","239891"
"","IL","FAYETTE","17","51","2.174832834","","","154324"
"","IL","FORD","17","53","3.430856153","","","97714"
"","IL","FRANKLIN","17","55","2.907220713","","","277436"
"","IL","FULTON","17","57","4.96080521","","","257391"
"","IL","GALLATIN","17","59","","","","38632"
"","IL","GREENE","17","61","","","","96276"
"","IL","GRUNDY","17","63","3.012229652","","","349700"
"","IL","HAMILTON","17","65","2.787464484","","","58764"
"","IL","HANCOCK","17","67","1.844033208","","","132325"
"","IL","HARDIN","17","69","","","","29875"
"","IL","HENDERSON","17","71","1.949940781","","","50179"
"","IL","HENRY","17","73","2.350599795","","","351237"
"","IL","IROQUOIS","17","75","5.050202859","","","206504"
"","IL","JACKSON","17","77","2.876306645","","","419725"
"","IL","JASPER","17","79","","","","67769"
"","IL","JEFFERSON","17","81","2.945768404","","","271850"
"","IL","JERSEY","17","83","2.55141194","","","159920"
"","IL","JO DAVIESS","17","85","1.978755651","","","157551"
"","IL","JOHNSON","17","87","2.518723317","","","88497"
"","IL","KANE","17","89","8.388839922","1.821027236","66","3624328"
"","IL","KANKAKEE","17","91","7.500891479","5.32210791","42","789161"
"","IL","KENDALL","17","93","2.048940338","","","811516"
"","IL","KNOX","17","95","5.654207393","","","367890"
"","IL","LAKE","17","97","9.388776766","2.808540568","138","4913584"
"","IL","LA SALLE","17","99","1.324970604","","","791719"
"","IL","LAWRENCE","17","101","","","","117284"
"","IL","LEE","17","103","1.610513432","","","248764"
"","IL","LIVINGSTON","17","105","2.308858986","","","270600"
"","IL","LOGAN","17","107","3.819240336","","","211111"
"","IL","MC DONOUGH","17","109","","","","227184"
"","IL","MC HENRY","17","111","8.547154039","1.067584108","23","2154397"
"","IL","MC LEAN","17","113","2.345631616","1.75404893","21","1197230"
"","IL","MACON","17","115","4.612690447","6.229737131","48","770498"
"","IL","MACOUPIN","17","117","3.970611899","","","331847"
"","IL","MADISON","17","119","10.44624532","4.209207188","79","1876838"
"","IL","MARION","17","121","2.500066408","","","273850"
"","IL","MARSHALL","17","123","4.957361304","","","86999"
"","IL","MASON","17","125","2.394991047","","","101314"
"","IL","MASSAC","17","127","2.901223433","","","106612"
"","IL","MENARD","17","129","4.785564186","","","88801"
"","IL","MERCER","17","131","2.417394907","","","114116"
"","IL","MONROE","17","133","8.360816488","","","232194"
"","IL","MONTGOMERY","17","135","3.95237235","","","209098"
"","IL","MORGAN","17","137","4.076523133","","","247717"
"","IL","MOULTRIE","17","139","4.033202284","","","104005"
"","IL","OGLE","17","141","4.235488859","","","371381"
"","IL","PEORIA","17","143","5.088255332","9.251167673","121","1307943"
"","IL","PERRY","17","145","2.878960284","","","154997"
"","IL","PIATT","17","147","3.00435476","","","116269"
"","IL","PIKE","17","149","2.204831613","","","114338"
"","IL","POPE","17","151","","","","30643"
"","IL","PULASKI","17","153","3.53418575","","","42220"
"","IL","PUTNAM","17","155","","","","41474"
"","IL","RANDOLPH","17","157","9.547966329","","","232588"
"","IL","RICHLAND","17","159","","","","113036"
"","IL","ROCK ISLAND","17","161","2.427060885","2.524793962","26","1029787"
"","IL","ST CLAIR","17","163","12.32007497","14.70643087","276","1876730"
"","IL","SALINE","17","165","2.662951134","","","174408"
"","IL","SANGAMON","17","167","4.189501779","5.487582539","76","1384945"
"","IL","SCHUYLER","17","169","1.663333972","","","52302"
"","IL","SCOTT","17","171","","","","37066"
"","IL","SHELBY","17","173","3.565665817","","","155882"
"","IL","STARK","17","175","5.964043905","","","41618"
"","IL","STEPHENSON","17","177","5.156625881","","","330894"
"","IL","TAZEWELL","17","179","4.237272351","2.741875612","26","948256"
"","IL","UNION","17","181","3.112444573","","","124022"
"","IL","VERMILION","17","183","3.296300118","6.343243477","36","567533"
"","IL","WABASH","17","185","","","","82863"
"","IL","WARREN","17","187","1.840447246","","","124267"
"","IL","WASHINGTON","17","189","9.852337695","","","102264"
"","IL","WAYNE","17","191","2.963605077","","","116878"
"","IL","WHITE","17","193","","","","102404"
"","IL","WHITESIDE","17","195","2.13102167","","","405877"
"","IL","WILL","17","197","9.136358369","3.406484432","162","4755636"
"","IL","WILLIAMSON","17","199","2.340886171","","","465867"
"","IL","WINNEBAGO","17","201","4.058497236","6.726519694","138","2051581"
"","IL","WOODFORD","17","203","3.897661362","","","271971"
"","IN","ADAMS","18","1","5.473594375","","","241180"
"","IN","ALLEN","18","3","4.40741927","6.894141454","173","2509377"
"","IN","BARTHOLOMEW","18","5","2.466334534","","","545730"
"","IN","BENTON","18","7","3.15474919","","","61555"
"","IN","BLACKFORD","18","9","2.699875519","","","88700"
"","IN","BOONE","18","11","8.461018381","","","406599"
"","IN","BROWN","18","13","2.203288952","","","105936"
"","IN","CARROLL","18","15","2.207193014","","","140553"
"","IN","CASS","18","17","2.833382063","","","271650"
"","IN","CLARK","18","19","6.75723731","3.345256169","26","777220"
"","IN","CLAY","18","21","3.979322579","","","187965"
"","IN","CLINTON","18","23","1.576688937","","","231590"
"","IN","CRAWFORD","18","25","2.277160836","","","74686"
"","IN","DAVIESS","18","27","2.461582339","","","223050"
"","IN","DEARBORN","18","29","6.537773593","","","348728"
"","IN","DECATUR","18","31","2.849949021","","","181699"
"","IN","DE KALB","18","33","4.669461958","","","295662"
"","IN","DELAWARE","18","35","2.809589128","2.677366396","22","821703"
"","IN","DUBOIS","18","37","2.194254189","","","294691"
"","IN","ELKHART","18","39","3.457626873","3.373739244","47","1393113"
"","IN","FAYETTE","18","41","2.863530899","","","168343"
"","IN","FLOYD","18","43","7.118455095","","","525134"
"","IN","FOUNTAIN","18","45","1.831527709","","","119530"
"","IN","FRANKLIN","18","47","2.618654509","","","161458"
"","IN","FULTON","18","49","1.921277857","","","144648"
"","IN","GIBSON","18","51","2.955516073","","","234583"
"","IN","GRANT","18","53","2.662294081","","","487071"
"","IN","GREENE","18","55","2.830743268","","","230828"
"","IN","HAMILTON","18","57","8.442493121","","","1978171"
"","IN","HANCOCK","18","59","8.562398837","","","491367"
"","IN","HARRISON","18","61","6.994556549","","","273857"
"","IN","HENDRICKS","18","63","9.824335455","","","1039137"
"","IN","HENRY","18","65","2.553220462","","","344850"
"","IN","HOWARD","18","67","2.309065536","","","580729"
"","IN","HUNTINGTON","18","69","5.190277358","","","259270"
