LEAR_ID,AGENCYNAME,CITY,ZIPCODE,STATE,COUNTY,FIPS,ORI9,geocode_status,geocode_success,geo_formatted_address,lat,lng
649878,HAWLEY POLICE DEPARTMENT,HAWLEY,79525,TX,JONES,48253,TX1270500,OK,1,"Hawley, TX 79525, USA",32.625006,-99.8348146
649890,HEMPHILL COUNTY SHERIFF'S OFFICE,CANADIAN,79014,TX,HEMPHILL,48211,TX1060000,OK,1,"Canadian, TX 79014, USA",35.9022267,-100.3497895
649933,HOLLAND POLICE DEPARTMENT,HOLLAND,76534,TX,BELL,48027,TX0141100,OK,1,"Holland, TX 76534, USA",30.8922789,-97.3732655
649999,JACKSON COUNTY SHERIFF'S OFFICE,EDNA,77957,TX,JACKSON,48239,TX1200000,OK,1,"Edna, TX 77957, USA",29.0183936,-96.7065914
650027,JIM HOGG COUNTY SHERIFF'S OFFICE,HEBBRONVILLE,78361,TX,JIM HOGG,48247,TX1240000,OK,1,"Hebbronville, TX 78361, USA",26.995506,-98.7481167
650049,KARNES CITY POLICE DEPARTMENT,KARNES CITY,78118,TX,KARNES,48255,TX1280100,OK,1,"Karnes City, TX 78118, USA",28.8819255,-97.9374948
650053,KARNES COUNTY SHERIFF'S OFFICE,KARNES CITY,78118,TX,KARNES,48255,TX1280000,OK,1,"Karnes City, TX 78118, USA",28.8819255,-97.9374948
650080,KENT COUNTY SHERIFF'S OFFICE,JAYTON,79528,TX,KENT,48263,TX1320000,OK,1,"Jayton, TX 79528, USA",33.2313468,-100.5971361
650238,LUBBOCK POLICE DEPARTMENT,LUBBOCK,79457,TX,LUBBOCK,48303,TX1520200,OK,1,"Lubbock, TX 79457, USA",33.56,-101.84
650377,MORGANS POINT POLICE DEPARTMENT,LA PORTE,77571,TX,HARRIS,48201,TX1011400,OK,1,"La Porte, TX 77571, USA",29.6814047,-95.0494602
650381,MOULTON POLICE DEPARTMENT,MOULTON,77975,TX,LAVACA,48285,TX1431000,OK,1,"Moulton, TX 77975, USA",29.5775982,-97.0713572
650416,NEEDVILLE POLICE DEPARTMENT,NEEDVILLE,77461,TX,FORT BEND,48157,TX0790700,OK,1,"Needville, TX 77461, USA",29.4064736,-95.8353837
650552,PORT ISABEL POLICE DEPARTMENT,PORT ISABEL,78578,TX,CAMERON COUNTY,48061,TX0310600,OK,1,"Port Isabel, TX 78578, USA",26.0579162,-97.29766169999999
650590,RANCHO VIEJO POLICE DEPARTMENT,RANCHO VIEJO,78575,TX,CAMERON,48061,TX0313200,OK,1,"Olmito, TX 78575, USA",26.0394796,-97.556392
650612,REFUGIO POLICE DEPARTMENT,REFUGIO,78377,TX,REFUGIO,48391,TX1960100,OK,1,"Refugio, TX 78377, USA",28.3510107,-97.0498442
650615,RENO POLICE DEPARTMENT,AZLE,76020,TX,PARKER,48367,TX1840700,OK,1,"Sanctuary, TX 76020, USA",32.9186258,-97.54638849999999
650636,ROBERTS COUNTY SHERIFF'S OFFICE,MIAMI,79059,TX,ROBERTS,48393,TX1970000,OK,1,"Miami, TX 79059, USA",35.7369722,-100.7548851
650652,ROCKWALL COUNTY SHERIFF'S OFFICE,ROCKWALL,75087,TX,ROCKWALL,48397,TX1990000,OK,1,"Rockwall, TX 75087, USA",32.9682679,-96.4609998
650663,ROSE CITY POLICE DEPARTMENT,VIDOR,77662,TX,ORANGE,48361,TX1810800,OK,1,"Vidor, TX 77662, USA",30.1671932,-94.0082563
650752,SEMINOLE POLICE DEPARTMENT,SEMINOLE,79360,TX, ,48165,TX0830200,OK,1,"Seminole, TX 79360, USA",32.6987519,-102.7135121
650785,SMITHVILLE POLICE DEPARTMENT,SMITHVILLE,78957,TX,BASTROP,48021,TX0110300,OK,1,"Smithville, TX 78957, USA",30.0117705,-97.1359377
650833,STEPHENS COUNTY SHERIFF'S OFFICE,BRECKENRIDGE,76424,TX,STEPHENS,48429,TX2150000,OK,1,"Breckenridge, TX 76424, USA",32.8084577,-98.88039250000001
650851,SUTTON COUNTY SHERIFF'S OFFICE,SONORA,76950,TX,SUTTON,48435,TX2180000,OK,1,"Sonora, TX 76950, USA",30.3776869,-100.5296115
650929,THORNDALE POLICE DEPARTMENT,THORNDALE,76577,TX,MILAM,48331,TX1660300,OK,1,"Thorndale, TX 76577, USA",30.5842644,-97.1574784
650939,TIOGA POLICE DEPARTMENT,TIOGA,76271,TX,GRAYSON COUNTY,48181,TX0912100,OK,1,"Tioga, TX 76271, USA",33.481041,-96.91018059999999
651049,VICTORIA COUNTY SHERIFF'S OFFICE,VICTORIA,77901,TX, ,48469,TX2350000,OK,1,"Victoria, TX 77901, USA",28.80663839999999,-96.99609249999999
651173,WOODVILLE POLICE DEPARTMENT,WOODVILLE,75979,TX,TYLER,48457,TX2290100,OK,1,"Woodville, TX 75979, USA",30.7741782,-94.43879
629979,KOTZEBUE POLICE DEPARTMENT,KOTZEBUE,99752,AK,NORTHWEST ARCTIC BOROUGH,2188,AK0011600,OK,1,"Kotzebue, AK 99752, USA",67.0157727,-161.8547836
630070,BOAZ POLICE DEPARTMENT,BOAZ,35957,AL,MARSHALL,1095,AL0500400,OK,1,"Sardis City, AL 35957, USA",34.1636556,-86.2767995
630078,BRILLIANT POLICE DEPARTMENT,BRILLIANT,35548,AL,MARION,1093,AL0490500,OK,1,"Brilliant, AL 35548, USA",34.0660263,-87.7566513
630194,GERALDINE POLICE DEPARTMENT,GERALDINE,35974,AL,DEKALB,1049,AL0280300,OK,1,"Geraldine, AL 35974, USA",34.3658401,-86.00195149999999
630614,DES ARC POLICE DEPARTMENT,DES ARC,72040,AR,PRAIRIE,5117,AR0590200,OK,1,"Des Arc, AR 72040, USA",34.96298549999999,-91.54023269999999
630634,EUDORA POLICE DEPARTMENT,EUDORA,71640,AR,CHICOT,5017,AR0090200,OK,1,"Eudora, AR 71640, USA",33.1168652,-91.3276422
630637,FAIRFIELD BAY POLICE DEPARTMENT,FAIRFIELD BAY,72088,AR,VAN BUREN,5141,AR0710100,OK,1,"Shirley, AR 72088, USA",35.5991375,-92.2728877
630651,FRANKLIN COUNTY SHERIFF'S OFFICE,OZARK,72949,AR,FRANKLIN,5047,AR0240000,OK,1,"Ozark, AR 72949, USA",35.5927966,-93.8248241
630704,HUNTSVILLE POLICE DEPARTMENT,HUNTSVILLE,72740,AR,MADISON,5087,AR0440100,OK,1,"Huntsville, AR 72740, USA",36.0758072,-93.7029002
630765,MCGEHEE POLICE DEPARTMENT,MCGEHEE,71654,AR,DESHA,5041,AR0210100,OK,1,"McGehee, AR 71654, USA",33.6326542,-91.3469247
630911,WOODRUFF COUNTY SHERIFF'S OFFICE,AUGUSTA,72006,AR,WOODRUFF,5147,AR0740000,OK,1,"Augusta, AR 72006, USA",35.1636311,-91.3276422
630932,CODY POLICE DEPARTMENT,CODY,82414,WY,PARK,56029,WY0150100,OK,1,"Cody, WY 82414, USA",44.52055439999999,-109.0427429
630995,THAYNE POLICE DEPARTMENT,THAYNE,83127,WY, , ,WY0120500,OK,1,"Star Valley Ranch, WY 83127, USA",42.9443891,-110.9745074
630998,UINTA COUNTY SO,EVANSTON,82930,WY,UINTA,56041,WY0210000,OK,1,"Bear River, WY 82930, USA",41.2664704,-110.9652537
631056,CHESTER POLICE DEPARTMENT,CHESTER,26034,WV,HANCOCK,54029,WV0150100,OK,1,"Chester, WV 26034, USA",40.5820078,-80.5549561
631067,DODDRIDGE COUNTY SHERIFF'S OFFICE,WEST UNION,26456,WV, ,54017,WV0090000,OK,1,"West Union, WV 26456, USA",39.3074306,-80.7879407
631101,HAMLIN POLICE DEPARTMENT,HAMLIN,25523,WV,LINCOLN,54043,WV0220100,OK,1,"Hamlin, WV 25523, USA",38.2795071,-82.06250519999999
631116,IAEGER POLICE DEPARTMENT,IAEGER,24844,WV, ,54047,WV0240900,OK,1,"Iaeger, WV 24844, USA",37.5028219,-81.8005724
631209,RAVENSWOOD POLICE DEPARTMENT,RAVENSWOOD,26164,WV,JACKSON,54035,WV0180100,OK,1,"Murraysville, WV 26164, USA",39.0054141,-81.71305219999999
631278,WHITE HALL POLICE DEPARTMENT,WHITE HALL,26554,WV,MARION,54049,WV0251700,OK,1,"White Hall, WV 26554, USA",39.4392651,-80.1428584
631353,BRILLION POLICE DEPARTMENT,BRILLION,54110,WI,CALUMET,55015,WI0080300,OK,1,"Brillion, WI 54110, USA",44.1747662,-88.0705319
631395,COLBYABBOTSFORD POLICE DEPARTMENT,ABBOTSFORD,54405,WI, ,55019,WI0100400,OK,1,"Abbotsford, WI 54405, USA",44.9529814,-90.2901815
631415,DARLINGTON POLICE DEPARTMENT,DARLINGTON,53530,WI,LAFAYETTE,55065,WI0330300,OK,1,"Darlington, WI 53530, USA",42.6880173,-90.09336859999999
631424,DODGE COUNTY SHERIFF'S OFFICE,JUNEAU,53039,WI,DODGE,55027,WI0140000,OK,1,"Juneau, WI 53039, USA",43.379916,-88.6916315
631478,FREEDOM TOWN POLICE DEPARTMENT,FREEDOM,54130,WI,OUTAGAMIE,55087,WI0451400,OK,1,"Kaukauna, WI 54130, USA",44.3294512,-88.2655845
631486,GIBRALTAR TOWNSHIP POLICE DEPARTMENT,FISH CREEK,54212,WI,DOOR,55029,WI0150700,OK,1,"Fish Creek, WI 54212, USA",45.0972344,-87.2293335
631519,HOLMEN POLICE DEPARTMENT,HOLMEN,54636,WI,LACROSSE,55063,WI0320700,OK,1,"Holmen, WI 54636, USA",43.994255,-91.2313618
631607,MEDFORD POLICE DEPARTMENT,MEDFORD,54451,WI,TAYLOR,55119,WI0610100,OK,1,"Chelsea, WI 54451, USA",45.1861367,-90.4152179
631630,MINERAL POINT POLICE DEPARTMENT,MINERAL POINT,53565,WI,IOWA,55049,WI0250200,OK,1,"Mineral Point, WI 53565, USA",42.82463569999999,-90.1869644
631751,RUSK COUNTY SHERIFF'S OFFICE,LADYSMITH,54848,WI,RUSK,55107,WI0550000,OK,1,"Ladysmith, WI 54848, USA",45.4820557,-91.1157621
631763,SEYMOUR POLICE DEPARTMENT,SEYMOUR,54165,WI,EAU CLAIRE, ,WI0450500,OK,1,"Seymour, WI 54165, USA",44.5188133,-88.3044908
631875,WEST SALEM POLICE DEPARTMENT,WEST SALEM,54669,WI,LA CROSSE,55063,WI0320300,OK,1,"West Salem, WI 54669, USA",43.9195358,-91.07777229999999
631931,BUCKLEY POLICE DEPARTMENT,BUCKLEY,98321,WA,PIERCE,53053,WA0270400,OK,1,"Buckley, WA 98321, USA",47.144155,-122.05787
631951,COLFAX POLICE DEPARTMENT,COLFAX,99111,WA, ,53075,WA0380100,OK,1,"Colfax, WA 99111, USA",46.8546482,-117.4377846
631988,FIFE POLICE DEPARTMENT,FIFE,98424,WA,PIERCE,53053,WA0270700,OK,1,"Tacoma, WA 98424, USA",47.2324122,-122.3473803
631990,FORKS POLICE DEPARTMENT,FORKS,98331,WA,CLALLAM,53009,WA0050200,OK,1,"Forks, WA 98331, USA",47.7716039,-124.2838835
632052,MILL CREEK POLICE DEPARTMENT,MILL CREEK,98012,WA,SNOHOMISH,53061,WA0312100,OK,1,"Mill Creek, WA 98012, USA",47.837259,-122.2155191
632072,NORMANDY PARK POLICE DEPARTMENT,NORMANDY PARK,98166,WA, ,53033,WA0171000,OK,1,"Seattle, WA 98166, USA",47.4475151,-122.3567244
632079,ODESSA POLICE DEPARTMENT,ODESSA,99159,WA,LINCOLN,53043,WA0220600,OK,1,"Odessa, WA 99159, USA",47.3302525,-118.7423382
632201,BINGEN-WHITE SALMONBINGEN POLICE DEPARTMENT,WHITE SALMON,98672,WA,KLICKITAT, , ,OK,1,"White Salmon, WA 98672, USA",45.8472861,-121.4547497
632234,DOVER POLICE DEPARTMENT,WEST DOVER,5356,VT,WINDHAM,50025,VT0130500,ZERO_RESULTS,0,,0.0,0.0
632236,ESSEX POLICE DEPARTMENT,ESSEX JUNCTION,5452,VT,CHITTENDEN,50007,VT0040200,ZERO_RESULTS,0,,0.0,0.0
632411,ESSEX COUNTY SHERIFF'S OFFICE,TAPPAHANNOCK,22560,VA,ESSEX,51057,VA0280000,OK,1,"Tappahannock, VA 22560, USA",37.9020528,-76.9412601
632441,GRAYSON COUNTY SHERIFF'S OFFICE,INDEPENDENCE,24348,VA,GRAYSON,51077,VA0380000,OK,1,"Independence, VA 24348, USA",36.6490711,-81.18577359999999
632462,HILLSVILLE POLICE DEPARTMENT,HILLSVILLE,24343,VA,CARROLL,51035,VA0180100,OK,1,"Hillsville, VA 24343, USA",36.7830032,-80.6992633
632482,LAWRENCEVILLE POLICE DEPARTMENT,LAWRENCEVILLE,23868,VA,BRUNSWICK,51025,VA0130100,OK,1,"Triplet, VA 23868, USA",36.7334558,-77.8138553
632677,WISE POLICE DEPARTMENT,WISE,24293,VA,WISE,51195,VA0960600,OK,1,"Wise, VA 24293, USA",36.9986618,-82.5402275
632699,CLINTON POLICE DEPARTMENT,CLINTON,84015,UT,DAVIS,49011,UT0061100,OK,1,"Clearfield, UT 84015, USA",41.1333549,-112.0595603
632724,HELPER CITY POLICE DEPARTMENT,HELPER,84526,UT,CARBON,49007,UT0040300,OK,1,"Scofield, UT 84526, USA",39.7348165,-110.9983515
632923,DANDRIDGE POLICE DEPARTMENT,DANDRIDGE,37725,TN,JEFFERSON,47089,TN0450300,OK,1,"Dandridge, TN 37725, USA",36.0142499,-83.357567
632937,DUNLAP POLICE DEPARTMENT,DUNLAP,37327,TN,SEQUATCHIE,47153,TN0770100,OK,1,"Dunlap, TN 37327, USA",35.4133959,-85.4169211
633053,MARION COUNTY SHERIFF'S OFFICE,JASPER,37347,TN,MARION,47115,TN0580000,OK,1,"Jasper, TN 37347, USA",35.0701393,-85.62292959999999
633058,MAURY CITY POLICE DEPARTMENT,MAURY CITY,38050,TN,CROCKETT, ,TN0170400,OK,1,"Maury City, TN 38050, USA",35.81736,-89.23008019999999
633273,CAMPBELL COUNTY SHERIFF'S OFFICE,MOUND CITY,57646,SD,CAMPBELL,46021,SD0100000,OK,1,"Mound City, SD 57646, USA",45.6683409,-100.0778492
633280,CLARK COUNTY SHERIFF'S OFFICE,CLARK,57225,SD,CLARK,46025,SD0120000,OK,1,"Clark, SD 57225, USA",44.84769379999999,-97.77163739999999
633282,CLAY COUNTY SHERIFF'S OFFICE,VERMILLION,57069,SD,CLAY,46027,SD0130000,OK,1,"Vermillion, SD 57069, USA",42.8467589,-96.9638624
633283,CODINGTON COUNTY SHERIFF'S OFFICE,WATERTOWN,57201,SD,CODINGTON,46029,SD0140000,OK,1,"Watertown, SD 57201, USA",44.9666491,-97.09551689999999
633290,DEADWOOD POLICE DEPARTMENT,DEADWOOD,57732,SD,LAWRENCE,46081,SD0400100,OK,1,"Deadwood, SD 57732, USA",44.3072143,-103.6730575
633315,HARDING COUNTY SHERIFF'S OFFICE,BUFFALO,57720,SD,HARDING,46063,SD0310000,OK,1,"Buffalo, SD 57720, USA",45.5482666,-103.5995692
633336,LEAD POLICE DEPARTMENT,LEAD,57754,SD,LAWRENCE,46081,SD0400200,OK,1,"Central City, SD 57754, USA",44.25818,-103.9202395
633368,PHILIP POLICE DEPARTMENT,PHILIP,57567,SD,HAAKON,46055,SD0270100,OK,1,"Philip, SD 57567, USA",44.1640783,-101.7979613
633373,ROBERTS COUNTY SHERIFF'S OFFICE,SISSETON,57262,SD,ROBERTS,46109,SD0540000,OK,1,"Sisseton, SD 57262, USA",45.7267153,-97.0171068
633390,SPEARFISH POLICE DEPARTMENT,SPEARFISH,57783,SD,LAWRENCE,46081,SD0400300,OK,1,"Spearfish, SD 57783, USA",44.481587,-103.9319295
633413,WEBSTER POLICE DEPARTMENT,WEBSTER,57274,SD,DAY,46037,SD0180100,OK,1,"Webster, SD 57274, USA",45.3141903,-97.5399678
633640,PAMPLICO POLICE DEPARTMENT,PAMPLICO,29583,SC,FLORENCE,45041,SC0210600,OK,1,"Pamplico, SC 29583, USA",33.9550922,-79.582819
633649,PINE RIDGE POLICE DEPARTMENT,WEST COLUMBIA,29172,SC,LEXINGTON,45063,SC0320900,OK,1,"Cayce, SC 29172, USA",33.9047862,-81.04234290000001
633664,SALLEY POLICE DEPARTMENT,SALLEY,29137,SC,AIKEN,45003,SC0020700,OK,1,"Salley, SC 29137, USA",33.644342,-81.27390729999999
633801,CHARLESTOWN POLICE,CHARLESTOWN,2813,RI, ,44009,RI0050700,ZERO_RESULTS,0,,0.0,0.0
633814,LITTLE COMPTON POLICE,LITTLE COMPTON,2837,RI,NEWPORT,44005,RI0030600,ZERO_RESULTS,0,,0.0,0.0
633839,RICHMOND POLICE,WYOMING,2898,RI,WASHINGTON,44009,RI0050500,ZERO_RESULTS,0,,0.0,0.0
633880,AMITY TOWNSHIP POLICE DEPARTMENT,DOUGLASSVILLE,19518,PA,BERKS,42011,PA0065000,OK,1,"Douglassville, PA 19518, USA",40.2618819,-75.7255192
633996,BRYN ATHYN BOROUGH POLICE DEPARTMENT,BRYN ATHYN,19009,PA,MONTGOMERY,42091,PA0460400,OK,1,"Bryn Athyn, PA 19009, USA",40.1365464,-75.0713355
634182,EAST HEMPFIELD TOWNSHIP POLICE DEPARTMENT,LANDISVILLE,17538,PA,LLANCASTER,42071,PA0362300,OK,1,"Salunga, PA 17538, USA",40.0902719,-76.41581289999999
634298,GREEN TREE BOROUGH POLICE DEPARTMENT,PITTSBURGH,15220,PA,ALLEGHENY,42003,PA0021100,OK,1,"Pittsburgh, PA 15220, USA",40.4222843,-80.0367259
634299,GREENVILLEWEST SALEM BOROUGH POLICE DEPARTMENT,GREENVILLE,16125,PA,MERCER,42085,PA0430200,OK,1,"Greenville, PA 16125, USA",41.4181235,-80.38813329999999
634388,JIM THORPE BOROUGH POLICE DEPARTMENT,JIM THORPE,18229,PA,CARBON,42025,PA0130200,OK,1,"Jim Thorpe, PA 18229, USA",40.9247214,-75.6906241
634435,LAWRENCE TOWNSHIP POLICE DEPARTMENT,LAWRENCEVILLE,16929,PA,TIOGA, ,PA0590600,OK,1,"Lawrenceville, PA 16929, USA",41.96707079999999,-77.17152279999999
634464,LINESVILLE BOROUGH POLICE DEPARTMENT,LINESVILLE,16424,PA,CRAWFORD,42039,PA0200800,OK,1,"Espyville, PA 16424, USA",41.6595384,-80.4326521
634472,LOWER ALLEN TOWNSHIP POLICE DEPARTMENT,CAMP HILL,17011,PA,CUMBERLAND,42041,PA0210600,OK,1,"Camp Hill, PA 17011, USA",40.2257178,-76.9297354
634477,LOWER HEIDELBERG TOWNSHIP POLICE DEPARTMENT,SINKING SPRING,19608,PA,BERKS,42011,PA0063600,OK,1,"South Heidelberg Township, PA 19608, USA",40.319402,-76.02758589999999
634524,MARPLE TOWNSHIP POLICE DEPARTMENT,BROOMALL,19008,PA,DELAWARE COUNTY,42045,PA0231700,OK,1,"Broomall, PA 19008, USA",39.9737098,-75.35287790000001
634538,MCSHERRYSTOWN BOROUGH POLICE DEPARTMENT,MC SHERRYSTOWN,17344,PA,ADAMS,42001,PA0010400,OK,1,"McSherrystown, PA 17344, USA",39.8045169,-77.0190228
634552,MIDDLESEX TOWNSHIP POLICE DEPARTMENT,CARLISLE,17013,PA,CUMBERLAND,42041,PA0211300,OK,1,"CARLISLE BRKS, PA 17013, USA",40.2631879,-77.17152279999999
634589,MONTOURSVILLE BOROUGH POLICE DEPARTMENT,MONTOURSVILLE,17754,PA,LYCOMING,42081,PA0410200,OK,1,"Montoursville, PA 17754, USA",41.2680199,-76.8951551
634631,NEW BRIGHTON BOROUGH POLICE DEPARTMENT,NEW BRIGHTON,15066,PA,BEAVER,42007,PA0041600,OK,1,"New Brighton, PA 15066, USA",40.7570759,-80.2432839
634672,NORTHERN LANCASTER COUNTY REGIONAL POLICE DEPARTMENT,STEVENS,17578,PA,LANCASTER,42071,PA0365800,OK,1,"Stevens, PA 17578, USA",40.221818,-76.1725774
634689,NORTHWEST LANCASTER COUNTY REGIONAL POLICE DEPARTM,ELIZABETHTOWN,17022,PA,LANCASTER,42071,PA0362600,OK,1,"Elizabethtown, PA 17022, USA",40.1594511,-76.6181655
634715,PALMYRA BOROUGH POLICE DEPARTMENT,PALMYRA,17078,PA,LEBANON,42075,PA0380300,OK,1,"Palmyra, PA 17078, USA",40.2659049,-76.583499
634808,POCONO TOWNSHIP POLICE DEPARTMENT,TANNERSVILLE,18372,PA,MONROE,42089,PA0450700,OK,1,"Tannersville, PA 18372, USA",41.0393806,-75.31206399999999
635095,WARRINGTON TOWNSHIP POLICE DEPARTMENT,WARRINGTON,18976,PA,BUCKS,42017,PA0094500,OK,1,"Warrington, PA 18976, USA",40.247267,-75.14286320000001
635355,WILLIAMS POLICE DEPARTMENT,WILLIAMS,86046,AZ,COCONINO,4005,AZ0030700,OK,1,"Williams, AZ 86046, USA",35.1207927,-112.1430215
635454,BELMONT POLICE DEPARTMENT,BELMONT,94002,CA,SAN MATEO,6081,CA0410200,OK,1,"Belmont, CA 94002, USA",37.5178022,-122.2900288
635580,CRESCENT CITY POLICE DEPARTMENT,CRESCENT CITY,95531,CA,DELNORTE,6015,CA0080100,OK,1,"Crescent City, CA 95531, USA",41.7557501,-124.2025913
635608,EL CAJON POLICE DEPARTMENT,EL CAJON,92020,CA,SAN DIEGO,6073,CA0370500,OK,1,"El Cajon, CA 92020, USA",32.79632220000001,-116.9675814
635836,ORLAND POLICE DEPARTMENT,ORLAND,95963,CA,GLENN,6021,CA0110100,OK,1,"Orland, CA 95963, USA",39.7513833,-122.2200065
635857,PIEDMONT POLICE DEPARTMENT,PIEDMONT,94611,CA,ALAMEDA,6001,CA0011000,OK,1,"Piedmont, CA 94611, USA",37.8336281,-122.2029832
636121,WHEATLAND POLICE DEPARTMENT,WHEATLAND,95692,CA,YUBA,6115,CA0580200,OK,1,"Wheatland, CA 95692, USA",39.0409308,-121.422761
636163,AVON POLICE DEPARTMENT,AVON,81620,CO,EAGLE,8037,CO0190600,OK,1,"Avon, CO 81620, USA",39.595736,-106.5230542
636226,DOLORES COUNTY SHERIFF'S OFFICE,DOVE CREEK,81324,CO,DOLORES,8033,CO0170000,OK,1,"Dove Creek, CO 81324, USA",37.7080172,-109.04532
636260,GEORGETOWN POLICE DEPARTMENT,GEORGETOWN,80444,CO,CLEAR CREEK,8019,CO0100200,OK,1,"Georgetown, CO 80444, USA",39.7104468,-105.6969788
636303,LAMAR POLICE DEPARTMENT,LAMAR,81052,CO,PROWERS,8099,CO0500100,OK,1,"Lamar, CO 81052, USA",37.924499,-102.6675575
636355,OURAY POLICE DEPARTMENT,OURAY,81427,CO,OURAY,8091,CO0460100,OK,1,"Ouray, CO 81427, USA",38.0307924,-107.6096947
636367,PROWERS COUNTY SHERIFFS OFFICE,LAMAR,81052,CO,PROWERS,8099,CO0500000,OK,1,"Lamar, CO 81052, USA",37.924499,-102.6675575
636424,WIGGINS POLICE DEPARTMENT,WIGGINS,80654,CO,MORGAN,8087,CO0440300,OK,1,"Hoyt, CO 80654, USA",40.138922,-104.053676
636431,AVON POLICE DEPARTMENT,AVON,6001,CT,HARTFORD,9003,CT0000400,ZERO_RESULTS,0,,0.0,0.0
636609,FELTON POLICE DEPARTMENT,FELTON,19943,DE,KENT,10001,DE0010700,OK,1,"Felton, DE 19943, USA",39.0130921,-75.6091696
636660,BAY HARBOR ISLANDS POLICE DEPARTMENT,BAY HARBOR ISLANDS,33154,FL,MIAMI-DADE,12086,FL0132200,OK,1,"IND CRK VLG, FL 33154, USA",25.8871575,-80.1261093
636775,GLADES COUNTY SHERIFF'S OFFICE,MOORE HAVEN,33471,FL,GLADES,12043,FL0220000,OK,1,"Moore Haven, FL 33471, USA",26.9460458,-81.20781640000001
636812,INDIAN HARBOUR BEACH POLICE DEPARTMEN,INDIAN HARBOUR BEACH,32937,FL,BREVARD,12009,FL0050600,OK,1,"IND HBR BCH, FL 32937, USA",28.179854,-80.59383299999999
636926,OKEECHOBEE POLICE DEPARTMENT,OKEECHOBEE,34972,FL, ,12093,FL0470100,OK,1,"Okeechobee, FL 34972, USA",27.5325072,-80.89865019999999
637023,UMATILLA POLICE DEPARTMENT,UMATILLA,32784,FL,LAKE,12069,FL0351200,OK,1,"Dona Vista, FL 32784, USA",28.9533776,-81.71305219999999
637258,DADE COUNTY SHERIFF'S DEPARTMENT,TRENTON,30752,GA,DADE,13083,GA0410000,OK,1,"Trenton, GA 30752, USA",34.8911615,-85.5406209
637277,DEMOREST POLICE DEPARTMENT,DEMOREST,30535,GA,HABERSHAM,13137,GA0680300,OK,1,"Demorest, GA 30535, USA",34.5724159,-83.581615
637404,GREENE COUNTY SHERIFF'S OFFICE,GREENSBORO,30642,GA,GREENE,13133,GA0660000,OK,1,"Greensboro, GA 30642, USA",33.565606,-83.2077645
637406,GREENVILLE POLICE DEPARTMENT,GREENVILLE,30222,GA,MERIWETHER,13199,GA0990200,OK,1,"Stovall, GA 30222, USA",33.0363257,-84.75244819999999
637453,HOUSTON COUNTY SHERIFF'S DEPARTMENT,WARNER ROBINS,31088,GA,HOUSTON,13153,GA0760000,OK,1,"Warner Robins, GA 31088, USA",32.590481,-83.624201
637508,LOUISVILLE POLICE DEPARTMENT,LOUISVILLE,30434,GA,JEFFERSON,13163,GA0810100,OK,1,"Louisville, GA 30434, USA",33.0477278,-82.36688699999999
637565,MORGAN COUNTY SHERIFF'S OFFICE,MADISON,30650,GA,MORGAN,13211,GA1040000,OK,1,"Madison, GA 30650, USA",33.6005808,-83.4430118
637568,MORVEN POLICE DEPARTMENT,MORVEN,31638,GA, ,13027,GA0140200,OK,1,"Morven, GA 31638, USA",30.90571319999999,-83.517682
637570,MOUNTAIN CITY POLICE DEPARTMENT,MOUNTAIN CITY,30562,GA, ,13241,GA1190200,OK,1,"Mountain City, GA 30562, USA",34.91942,-83.3816619
637575,MURRAY COUNTY SHERIFF'S DEPARTMENT,CHATSWORTH,30705,GA,MURRAY, ,GA1050000,OK,1,"Chatsworth, GA 30705, USA",34.7046413,-84.7315563
637603,OGLETHORPE POLICE DEPARTMENT,OGLETHORPE,31068,GA,MACON,13193,GA0960400,OK,1,"Oglethorpe, GA 31068, USA",32.3307644,-84.0801613
637636,POLK COUNTY SHERIFF'S OFFICE,CEDARTOWN,30125,GA,POLK,13233,GA1150000,OK,1,"Cedartown, GA 30125, USA",34.0196497,-85.31362179999999
637759,TOWNS COUNTY SHERIFF'S DEPARTMENT,YOUNG HARRIS,30582,GA,TOWNS,13281,GA1390000,OK,1,"Young Harris, GA 30582, USA",34.9525059,-83.91089680000002
637844,ACKLEY POLICE DEPARTMENT,ACKLEY,50601,IA,HARDIN,19083,IA0420200,OK,1,"Ackley, IA 50601, USA",42.5495017,-93.05761989999999
637851,ALBIA POLICE DEPARTMENT,ALBIA,52531,IA, ,19135,IA0680100,OK,1,"Hiteman, IA 52531, USA",41.0453846,-92.8178291
637857,ANAMOSA POLICE DEPARTMENT,ANAMOSA,52205,IA, ,19105,IA0530100,OK,1,"Anamosa, IA 52205, USA",42.0909629,-91.26984750000001
637944,DECORAH POLICE DEPARTMENT,DECORAH,52101,IA, ,19191,IA0960100,OK,1,"Decorah, IA 52101, USA",43.3932586,-91.7538817
638020,HENRY COUNTY SHERIFF'S OFFICE,MOUNT PLEASANT,52641,IA,HENRY,19087,IA0440000,OK,1,"Mt Pleasant, IA 52641, USA",40.9885488,-91.55961169999999
638056,JACKSON COUNTY SHERIFF'S OFFICE,MAQUOKETA,52060,IA,JACKSON,19097,IA0490000,OK,1,"Maquoketa, IA 52060, USA",42.1159649,-90.6393702
638085,LEMARS POLICE DEPARTMENT,LE MARS,51031,IA,PLYMOUTH,19149,IA0750100,OK,1,"Le Mars, IA 51031, USA",42.8132707,-96.19513200000002
638089,LISBON POLICE DEPARTMENT,LISBON,52253,IA, ,19113,IA0570400,OK,1,"Lisbon, IA 52253, USA",41.8522077,-91.3469247
