,county,state,geocode_status,geocode_success,geo_formatted_address,lat,lng,FIPS
1638,Ravalli,Montana,OK,1,"Ravalli, MT 59863, USA",47.2726443,-114.1730085,30081
1639,Richland,Montana,OK,1,"Richland, Glentana, MT 59260, USA",48.8201876,-106.0533679,30083
1640,Roosevelt,Montana,OK,1,"Roosevelt County, MT, USA",48.2850231,-105.1099231,30085
1641,Rosebud,Montana,OK,1,"Rosebud, MT 59347, USA",46.27444240000001,-106.444746,30087
1642,Sanders,Montana,OK,1,"Sanders, MT 59076, USA",46.2913778,-107.0967228,30089
1643,Sheridan,Montana,OK,1,"Sheridan, MT 59749, USA",45.4554809,-112.1969372,30091
1644,Silver Bow,Montana,OK,1,"Silver Bow County, MT, USA",45.8804293,-112.5843056,30093
1645,Stillwater,Montana,OK,1,"Stillwater County, MT, USA",45.7001096,-109.3922403,30095
1646,Sweet Grass,Montana,OK,1,"Sweet Grass, MT 59484, USA",48.9961099,-111.9675751,30097
1647,Teton,Montana,OK,1,"Teton County, MT, USA",47.90199459999999,-112.2717561,30099
1648,Toole,Montana,OK,1,"Toole County, MT, USA",48.6974247,-111.6408212,30101
1649,Treasure,Montana,OK,1,"Treasure County, MT, USA",46.2106667,-107.2586096,30103
1650,Valley,Montana,OK,1,"Valley County, MT, USA",48.28557319999999,-106.8304776,30105
1651,Wheatland,Montana,OK,1,"Wheatland County, MT, USA",46.4922893,-109.8418592,30107
1652,Wibaux,Montana,OK,1,"Wibaux, MT 59353, USA",46.99045539999999,-104.1864623,30109
1653,Yellowstone,Montana,OK,1,"West Yellowstone, MT 59758, USA",44.6621493,-111.1041092,30111
1654,Adams,Nebraska,OK,1,"Adams, NE 68301, USA",40.46111080000001,-96.5094615,31001
1655,Antelope,Nebraska,OK,1,"Antelope County, NE, USA",42.1902446,-98.04651849999999,31003
1656,Arthur,Nebraska,OK,1,"Arthur, NE 69121, USA",41.5716538,-101.691565,31005
1657,Banner,Nebraska,OK,1,"Banner County, Long Springs, NE, USA",41.500766,-103.6362715,31007
1658,Blaine,Nebraska,OK,1,"Blaine County, NE, USA",41.8795565,-99.99122539999999,31009
1659,Boone,Nebraska,OK,1,"Boone County, NE, USA",41.7172326,-98.04651849999999,31011
1660,Box Butte,Nebraska,OK,1,"Box Butte County, NE, USA",42.19114709999999,-103.0817903,31013
1661,Boyd,Nebraska,OK,1,"Boyd County, NE, USA",42.88237160000001,-98.70407499999999,31015
1662,Brown,Nebraska,OK,1,"Brown County, NE, USA",42.5052914,-99.99122539999999,31017
1663,Buffalo,Nebraska,OK,1,"Buffalo County, NE, USA",40.84102180000001,-99.1013498,31019
1664,Burt,Nebraska,OK,1,"Burt County, NE, USA",41.8252059,-96.3226072,31021
1665,Butler,Nebraska,OK,1,"Butler County, NE, USA",41.1375727,-97.179026,31023
1666,Cass,Nebraska,OK,1,"Cass County, NE, USA",40.8755529,-96.15269850000001,31025
1667,Cedar,Nebraska,OK,1,"Cedar County, NE, USA",42.56103239999999,-97.179026,31027
1668,Chase,Nebraska,OK,1,"Chase County, NE, USA",40.4531318,-101.6157773,31029
1669,Cherry,Nebraska,OK,1,"Cherry County, NE, USA",42.474114,-101.1617356,31031
1670,Cheyenne,Nebraska,OK,1,"Cheyenne County, NE, USA",41.2509264,-103.0817903,31033
1671,Clay,Nebraska,OK,1,"Clay County, NE, USA",40.5975479,-98.04651849999999,31035
1672,Colfax,Nebraska,OK,1,"Colfax County, NE, USA",41.6268435,-97.0068393,31037
1673,Cuming,Nebraska,OK,1,"Cuming County, NE, USA",41.95401529999999,-96.83509989999999,31039
1674,Custer,Nebraska,OK,1,"Custer County, NE, USA",41.3491322,-99.72326729999999,31041
1675,Dakota,Nebraska,OK,1,"Dakota County, NE, USA",42.4040965,-96.5356449,31043
1676,Dawes,Nebraska,OK,1,"Dawes County, NE, USA",42.6551733,-103.0817903,31045
1677,Dawson,Nebraska,OK,1,"Dawson, NE 68337, USA",40.1311123,-95.8305486,31047
1678,Deuel,Nebraska,OK,1,"Deuel County, NE, USA",41.1401755,-102.3005803,31049
1679,Dixon,Nebraska,OK,1,"Dixon, NE 68732, USA",42.4160469,-96.9954535,31051
1680,Dodge,Nebraska,OK,1,"Dodge, NE 68633, USA",41.7211147,-96.8828111,31053
1681,Douglas,Nebraska,OK,1,"Douglas, NE 68344, USA",40.5939437,-96.3877734,31055
1682,Dundy,Nebraska,OK,1,"Dundy County, NE, USA",40.13061210000001,-101.6157773,31057
1683,Fillmore,Nebraska,OK,1,"Fillmore County, NE, USA",40.47101190000001,-97.5247243,31059
1684,Franklin,Nebraska,OK,1,"Franklin, NE 68939, USA",40.0961242,-98.9525807,31061
1685,Frontier,Nebraska,OK,1,"Frontier County, NE, USA",40.5744778,-100.3497895,31063
1686,Furnas,Nebraska,OK,1,"Furnas County, NE, USA",40.12139699999999,-99.99122539999999,31065
1687,Gage,Nebraska,OK,1,"Gage County, NE, USA",40.1989041,-96.663812,31067
1688,Garden,Nebraska,OK,1,"Garden County, NE, USA",41.7369721,-102.2547919,31069
1689,Garfield,Nebraska,OK,1,"Garfield County, NE, USA",41.9678957,-98.92453429999999,31071
1690,Gosper,Nebraska,OK,1,"Gosper County, NE, USA",40.4604851,-99.8124935,31073
1691,Grant,Nebraska,OK,1,"Grant, NE 69140, USA",40.842962,-101.7251929,31075
1692,Greeley,Nebraska,OK,1,"Greeley, NE 68842, USA",41.5487118,-98.5308417,31077
1693,Hall,Nebraska,OK,1,"Hall County, NE, USA",40.8817333,-98.5721016,31079
1694,Hamilton,Nebraska,OK,1,"Hamilton County, NE, USA",40.919722,-98.04651849999999,31081
1695,Harlan,Nebraska,OK,1,"Harlan County, NE, USA",40.1665848,-99.456155,31083
1696,Hayes,Nebraska,OK,1,"Hayes County, NE, USA",40.5070797,-101.0711758,31085
1697,Hitchcock,Nebraska,OK,1,"Hitchcock County, NE, USA",40.1844599,-101.0711758,31087
1698,Holt,Nebraska,OK,1,"Holt County, NE, USA",42.3803308,-98.6600586,31089
1699,Hooker,Nebraska,OK,1,"Hooker County, NE, USA",41.9368476,-101.0711758,31091
1700,Howard,Nebraska,OK,1,"Howard County, NE, USA",41.20204349999999,-98.5721016,31093
1701,Jefferson,Nebraska,OK,1,"Jefferson County, NE, USA",40.16807319999999,-97.179026,31095
1702,Johnson,Nebraska,OK,1,"Johnson, NE 68379, USA",40.4108337,-95.9980593,31097
1703,Kearney,Nebraska,OK,1,"Kearney, NE, USA",40.69933030000001,-99.0816784,31099
1704,Keith,Nebraska,OK,1,"Keith County, NE, USA",41.1815863,-101.5248055,31101
1705,Keya Paha,Nebraska,OK,1,"Keya Paha County, NE, USA",42.8461857,-99.634135,31103
1706,Kimball,Nebraska,OK,1,"Kimball, NE 69145, USA",41.23565869999999,-103.6629832,31105
1707,Knox,Nebraska,OK,1,"Knox County, NE, USA",42.6712397,-97.87216,31107
1708,Lancaster,Nebraska,OK,1,"Lancaster County, NE, USA",40.8471492,-96.663812,31109
1709,Lincoln,Nebraska,OK,1,"Lincoln, NE, USA",40.813616,-96.7025955,31111
1710,Logan,Nebraska,OK,1,"Logan, NE 69120, USA",41.494722,-100.3004138,31113
1711,Loup,Nebraska,OK,1,"Loup City, NE 68853, USA",41.275565,-98.9667532,31115
1712,McPherson,Nebraska,OK,1,"McPherson County, NE, USA",41.6222686,-101.0711758,31117
1713,Madison,Nebraska,OK,1,"Madison, NE 68748, USA",41.8279842,-97.4549636,31119
1714,Merrick,Nebraska,OK,1,"Merrick County, NE, USA",41.2031926,-98.0028892,31121
1715,Morrill,Nebraska,OK,1,"Morrill, NE 69358, USA",41.9632981,-103.9263362,31123
1716,Nance,Nebraska,OK,1,"Nance County, NE, USA",41.3995947,-98.04651849999999,31125
1717,Nemaha,Nebraska,OK,1,"Nemaha, NE 68414, USA",40.3383347,-95.6730453,31127
1718,Nuckolls,Nebraska,OK,1,"Nuckolls County, NE, USA",40.110932,-98.04651849999999,31129
1719,Otoe,Nebraska,OK,1,"Otoe, NE 68417, USA",40.7236135,-96.1169524,31131
1720,Pawnee,Nebraska,OK,1,"Pawnee County, NE, USA",40.10258169999999,-96.19513200000002,31133
1721,Perkins,Nebraska,OK,1,"Perkins County, NE, USA",40.7922353,-101.4339148,31135
1722,Phelps,Nebraska,OK,1,"Phelps County, NE, USA",40.4903536,-99.456155,31137
1723,Pierce,Nebraska,OK,1,"Pierce, NE 68767, USA",42.19917,-97.52672470000002,31139
1724,Platte,Nebraska,OK,1,"Platte River, Nebraska, USA",40.9812543,-98.1515804,31141
1725,Polk,Nebraska,OK,1,"Polk, NE 68654, USA",41.0756468,-97.7838057,31143
1726,Red Willow,Nebraska,OK,1,"Red Willow County, NE, USA",40.2353963,-100.5296115,31145
1727,Richardson,Nebraska,OK,1,"Richardson County, NE, USA",40.0898025,-95.6457951,31147
1728,Rock,Nebraska,OK,1,"9822 County Rd 75, Bayard, NE 69334, USA",41.70294579999999,-103.3486213,31149
1729,Saline,Nebraska,OK,1,"Saline County, NE, USA",40.4930367,-97.179026,31151
1730,Sarpy,Nebraska,OK,1,"Sarpy County, NE, USA",41.0744042,-96.19513200000002,31153
1731,Saunders,Nebraska,OK,1,"Saunders County, NE, USA",41.168563,-96.663812,31155
1732,Scotts Bluff,Nebraska,OK,1,"Scottsbluff, NE 69361, USA",41.8666341,-103.6671662,31157
1733,Seward,Nebraska,OK,1,"Seward, NE 68434, USA",40.9078784,-97.0984927,31159
1734,Sheridan,Nebraska,OK,1,"Sheridan County, NE, USA",42.3613076,-102.2547919,31161
1735,Sherman,Nebraska,OK,1,"Sherman County, NE, USA",41.1751661,-98.92453429999999,31163
1736,Sioux,Nebraska,OK,1,"Sioux County, NE, USA",42.5012873,-103.7289167,31165
1737,Stanton,Nebraska,OK,1,"Stanton, NE 68779, USA",41.950284,-97.2239336,31167
1738,Thayer,Nebraska,OK,1,"Thayer, NE 68460, USA",40.9686242,-97.4972726,31169
1739,Thomas,Nebraska,OK,1,"Thomas County, NE, USA",41.9882143,-100.5296115,31171
1740,Thurston,Nebraska,OK,1,"Thurston, NE 68062, USA",42.17722,-96.7008704,31173
1741,Valley,Nebraska,OK,1,"Valley, NE 68064, USA",41.3110284,-96.3465622,31175
1742,Washington,Nebraska,OK,1,"Washington, NE 68068, USA",41.3974968,-96.2080754,31177
1743,Wayne,Nebraska,OK,1,"Wayne, NE 68787, USA",42.2305588,-97.0178236,31179
1744,Webster,Nebraska,OK,1,"Webster County, NE, USA",40.2357266,-98.5721016,31181
1745,Wheeler,Nebraska,OK,1,"Wheeler County, NE, USA",41.8372138,-98.5721016,31183
1746,York,Nebraska,OK,1,"York, NE 68467, USA",40.8673915,-97.5920867,31185
1747,Churchill,Nevada,OK,1,"Churchill County, NV, USA",39.6626678,-118.4863963,32001
1748,Clark,Nevada,OK,1,"Clark County, NV, USA",36.0795613,-115.094045,32003
1749,Douglas,Nevada,OK,1,"Douglas County, NV, USA",38.9265035,-119.6499162,32005
1750,Elko,Nevada,OK,1,"Elko, NV 89801, USA",40.8324211,-115.7631232,32007
1751,Esmeralda,Nevada,OK,1,"Esmeralda County, NV, USA",37.7866167,-117.3616476,32009
1752,Eureka,Nevada,OK,1,"Eureka, NV 89316, USA",39.5124858,-115.9607803,32011
1753,Humboldt,Nevada,OK,1,"Humboldt County, NV, USA",41.5931459,-118.5500954,32013
1754,Lander,Nevada,OK,1,"Lander County, NV, USA",40.0510104,-116.9852422,32015
1755,Lincoln,Nevada,OK,1,"Lincoln County, NV, USA",37.660825,-114.524264,32017
1756,Lyon,Nevada,OK,1,"Lyon County, NV, USA",38.9524739,-119.1390642,32019
1757,Mineral,Nevada,OK,1,"Mineral County, NV, USA",38.4343464,-118.4863963,32021
1758,Nye,Nevada,OK,1,"Nye County, NV, USA",38.58071109999999,-116.0413889,32023
1759,Pershing,Nevada,OK,1,"Pershing County, NV, USA",40.5685952,-118.4863963,32027
1760,Storey,Nevada,OK,1,"Storey County, NV, USA",39.4089847,-119.5571677,32029
1761,Washoe,Nevada,OK,1,"Washoe County, NV, USA",40.5608387,-119.6035495,32031
1762,White Pine,Nevada,OK,1,"White Pine County, NV, USA",39.5564495,-114.524264,32033
1763,Carson City,Nevada,OK,1,"Carson City, NV, USA",39.1637984,-119.7674034,32510
1764,Belknap,New Hampshire,OK,1,"Belknap County, NH, USA",43.5024246,-71.4073938,33001
1765,Carroll,New Hampshire,OK,1,"Carroll, NH, USA",44.297676,-71.5427968,33003
1766,Cheshire,New Hampshire,OK,1,"Cheshire County, NH, USA",42.9259375,-72.236379,33005
1767,Coos,New Hampshire,OK,1,"Coos County, NH, USA",44.7288907,-71.27872669999999,33007
1768,Grafton,New Hampshire,OK,1,"Grafton, NH, USA",43.561127,-71.947327,33009
1769,Hillsborough,New Hampshire,OK,1,"Hillsboro, NH, USA",43.114728,-71.895049,33011
1770,Merrimack,New Hampshire,OK,1,"Merrimack, NH, USA",42.8678693,-71.49483219999999,33013
1771,Rockingham,New Hampshire,OK,1,"Rockingham County, NH, USA",42.9931261,-71.0497768,33015
1772,Strafford,New Hampshire,OK,1,"Strafford, NH 03884, USA",43.3270251,-71.184232,33017
1773,Sullivan,New Hampshire,OK,1,"Sullivan, NH, USA",43.01313529999999,-72.2209182,33019
1774,Atlantic,New Jersey,OK,1,"Atlantic City, NJ, USA",39.3642834,-74.4229266,34001
1775,Bergen,New Jersey,OK,1,"Bergen County, NJ, USA",40.9262762,-74.07701,34003
1776,Burlington,New Jersey,OK,1,"Burlington, NJ 08016, USA",40.071222,-74.86488729999999,34005
1777,Camden,New Jersey,OK,1,"Camden, NJ, USA",39.9259463,-75.1196199,34007
1778,Cape May,New Jersey,OK,1,"Cape May, NJ 08204, USA",38.9351125,-74.90600529999999,34009
1779,Cumberland,New Jersey,OK,1,"Cumberland, NJ 08332, USA",39.369328,-74.942352,34011
1780,Essex,New Jersey,OK,1,"Essex County, NJ, USA",40.7947466,-74.2648829,34013
1781,Gloucester,New Jersey,OK,1,"Gloucester County, NJ, USA",39.7103023,-75.1078332,34015
1782,Hudson,New Jersey,OK,1,"Hudson County, NJ, USA",40.7453199,-74.05351259999999,34017
1783,Hunterdon,New Jersey,OK,1,"Hunterdon County, NJ, USA",40.56695149999999,-74.92087719999999,34019
1784,Mercer,New Jersey,OK,1,"Mercer County, NJ, USA",40.3028533,-74.7337069,34021
1785,Middlesex,New Jersey,OK,1,"Middlesex, NJ 08846, USA",40.572603,-74.4926541,34023
1786,Monmouth,New Jersey,OK,1,"Monmouth County, NJ, USA",40.2589455,-74.12399599999999,34025
1787,Morris,New Jersey,OK,1,"Morris County, NJ, USA",40.8336038,-74.54632819999999,34027
1788,Ocean,New Jersey,OK,1,"Ocean Township, NJ, USA",40.2479729,-74.029843,34029
1789,Passaic,New Jersey,OK,1,"Passaic, NJ, USA",40.8567662,-74.1284764,34031
1790,Salem,New Jersey,OK,1,"Salem, NJ, USA",39.5717796,-75.46714229999999,34033
1791,Somerset,New Jersey,OK,1,"Somerset, Franklin Township, NJ 08873, USA",40.497604,-74.48848679999999,34035
1792,Sussex,New Jersey,OK,1,"Sussex, NJ 07461, USA",41.20981769999999,-74.6076614,34037
1793,Union,New Jersey,OK,1,"Union, NJ, USA",40.6975898,-74.26316349999999,34039
1794,Warren,New Jersey,OK,1,"Warren, NJ 07059, USA",40.6342489,-74.50047959999999,34041
1795,Bernalillo,New Mexico,OK,1,"Bernalillo, NM, USA",35.30004,-106.5511369,35001
1796,Catron,New Mexico,OK,1,"Catron County, NM, USA",34.1515173,-108.4276047,35003
1797,Chaves,New Mexico,OK,1,"Chaves County, NM, USA",33.4757392,-104.4723301,35005
1798,Cibola,New Mexico,OK,1,"Cibola County, NM, USA",35.0947557,-107.8583868,35006
1799,Colfax,New Mexico,OK,1,"Colfax County, NM, USA",36.5799757,-104.4723301,35007
1800,Curry,New Mexico,OK,1,"Curry County, NM, USA",34.5751567,-103.2663479,35009
1801,De Baca,New Mexico,OK,1,"De Baca County, NM, USA",34.2734196,-104.3791912,35011
1802,Doña Ana,New Mexico,OK,1,"Doña Ana, NM, USA",32.3930808,-106.8157813,35013
1803,Eddy,New Mexico,OK,1,"Eddy County, NM, USA",32.4170622,-104.4723301,35015
1804,Grant,New Mexico,OK,1,"Grants, NM 87020, USA",35.14726,-107.8514466,35017
1805,Guadalupe,New Mexico,OK,1,"Guadalupe County, NM, USA",34.8235801,-104.8454619,35019
1806,Harding,New Mexico,OK,1,"Harding County, NM, USA",35.8925537,-103.8216261,35021
1807,Hidalgo,New Mexico,OK,1,"Hidalgo County, NM, USA",31.93552,-108.7125791,35023
1808,Lea,New Mexico,OK,1,"Lea County, NM, USA",32.8968816,-103.3587288,35025
1809,Lincoln,New Mexico,OK,1,"Lincoln, NM 88338, USA",33.4920276,-105.3838716,35027
1810,Los Alamos,New Mexico,OK,1,"Los Alamos, NM 87544, USA",35.8800364,-106.3031138,35028
1811,Luna,New Mexico,OK,1,"Luna, NM 87824, USA",33.8189419,-108.9545153,35029
1812,McKinley,New Mexico,OK,1,"McKinley County, NM, USA",35.71524720000001,-108.2377519,35031
1813,Mora,New Mexico,OK,1,"Mora, NM 87732, USA",35.9742227,-105.3300057,35033
1814,Otero,New Mexico,OK,1,"Otero County, NM, USA",32.6341716,-105.5943388,35035
1815,Quay,New Mexico,OK,1,"Quay, NM 88401, USA",34.9339503,-103.7605204,35037
1816,Rio Arriba,New Mexico,OK,1,"Rio Arriba County, NM, USA",36.6162892,-106.7234639,35039
1817,Roosevelt,New Mexico,OK,1,"Roosevelt County, NM, USA",33.9538388,-103.3587288,35041
1818,Sandoval,New Mexico,OK,1,"Sandoval County, NM, USA",35.6020667,-106.7234639,35043
1819,San Juan,New Mexico,OK,1,"San Juan County, NM, USA",36.3882439,-108.2377519,35045
1820,San Miguel,New Mexico,OK,1,"San Miguel, NM 88044, USA",32.1553751,-106.7349993,35047
1821,Santa Fe,New Mexico,OK,1,"Santa Fe, NM, USA",35.6869752,-105.937799,35049
1822,Sierra,New Mexico,OK,1,"Sierra County, NM, USA",33.13459600000001,-107.1011931,35051
1823,Socorro,New Mexico,OK,1,"Socorro, NM 87801, USA",34.0583995,-106.8914159,35053
1824,Taos,New Mexico,OK,1,"Taos, NM 87571, USA",36.4072134,-105.5733788,35055
1825,Torrance,New Mexico,OK,1,"Torrance County, NM, USA",34.6784317,-105.9699878,35057
1826,Union,New Mexico,OK,1,"Union County, NM, USA",36.37243340000001,-103.3587288,35059
1827,Valencia,New Mexico,OK,1,"Valencia, NM, USA",34.7994996,-106.7003035,35061
1828,Albany,New York,OK,1,"Albany, NY, USA",42.6525793,-73.7562317,36001
1829,Allegany,New York,OK,1,"Allegany, NY 14706, USA",42.0900647,-78.4941887,36003
1830,Bronx,New York,OK,1,"The Bronx, NY, USA",40.8447819,-73.8648268,36005
1831,Broome,New York,OK,1,"Broome, NY, USA",42.4916563,-74.2883536,36007
1832,Cattaraugus,New York,OK,1,"Cattaraugus, NY 14719, USA",42.32922870000001,-78.86809029999999,36009
1833,Cayuga,New York,OK,1,"Cayuga, NY 13034, USA",42.9189555,-76.7263397,36011
1834,Chautauqua,New York,OK,1,"Chautauqua, NY 14757, USA",42.209774,-79.4668445,36013
1835,Chemung,New York,OK,1,"Chemung, NY 14825, USA",42.00840729999999,-76.6238369,36015
1836,Chenango,New York,OK,1,"Chenango, NY, USA",42.2014637,-75.8766333,36017
1837,Clinton,New York,OK,1,"Clinton, NY 13323, USA",43.0484029,-75.3785034,36019
1838,Columbia,New York,OK,1,"Columbia, NY, USA",42.9380102,-75.03775019999999,36021
1839,Cortland,New York,OK,1,"Cortland, NY 13045, USA",42.6011813,-76.1804843,36023
1840,Delaware,New York,OK,1,"Delaware, NY, USA",41.7682361,-75.0026972,36025
1841,Dutchess,New York,OK,1,"Dutchess County, NY, USA",41.7784372,-73.7477857,36027
1842,Erie,New York,OK,1,"Erie County, NY, USA",42.9023958,-78.8661589,36029
1843,Essex,New York,OK,1,"Essex, NY 12936, USA",44.3100511,-73.3526277,36031
1844,Franklin,New York,OK,1,"Franklin, NY 13775, USA",42.3406373,-75.1651689,36033
1845,Fulton,New York,OK,1,"Fulton, NY 13069, USA",43.3228462,-76.4171585,36035
1846,Genesee,New York,OK,1,"Genesee, NY, USA",42.0469596,-78.2703951,36037
1847,Greene,New York,OK,1,"Greene, NY 13778, USA",42.3292408,-75.7699147,36039
1848,Hamilton,New York,OK,1,"Hamilton, NY 13346, USA",42.8270136,-75.5446238,36041
1849,Herkimer,New York,OK,1,"Herkimer, NY 13350, USA",43.0256259,-74.9859889,36043
1850,Jefferson,New York,OK,1,"Jefferson, NY 12093, USA",42.4813303,-74.6102591,36045
1851,Kings,New York,OK,1,"Kings County, Brooklyn, NY, USA",40.6528762,-73.95949399999999,36047
1852,Lewis,New York,OK,1,"Lewis, NY 12950, USA",44.27502700000001,-73.5655742,36049
1853,Livingston,New York,OK,1,"Livingston, NY, USA",42.1424234,-73.77791619999999,36051
1854,Madison,New York,OK,1,"Madison, NY 13402, USA",42.8989582,-75.5121217,36053
1855,Monroe,New York,OK,1,"Monroe, NY, USA",41.3046016,-74.1827119,36055
1856,Montgomery,New York,OK,1,"Montgomery, NY 12549, USA",41.5275938,-74.23681599999999,36057
1857,Nassau,New York,OK,1,"Nassau, NY 12123, USA",42.51591450000001,-73.61011590000001,36059
1858,New York,New York,OK,1,"New York, NY, USA",40.7127753,-74.0059728,36061
1859,Niagara,New York,OK,1,"Niagara, NY, USA",43.115326,-78.9853813,36063
1860,Oneida,New York,OK,1,"Oneida, NY, USA",43.0925684,-75.65129309999999,36065
1861,Onondaga,New York,OK,1,"Onondaga, NY, USA",42.97807580000001,-76.247912,36067
1862,Ontario,New York,OK,1,"Ontario, NY 14519, USA",43.2209426,-77.2833793,36069
1863,Orange,New York,OK,1,"Orange, NY, USA",42.3401767,-77.03341790000002,36071
1864,Orleans,New York,OK,1,"Orleans, NY, USA",44.1851401,-75.9431869,36073
1865,Oswego,New York,OK,1,"Oswego, NY, USA",43.4553461,-76.5104973,36075
1866,Otsego,New York,OK,1,"Otsego, NY, USA",42.7409645,-74.9910112,36077
1867,Putnam,New York,OK,1,"Putnam, NY 12861, USA",43.7467286,-73.39706129999999,36079
1868,Queens,New York,OK,1,"Queens, NY, USA",40.7282239,-73.7948516,36081
1869,Rensselaer,New York,OK,1,"Rensselaer, NY 12144, USA",42.6425794,-73.742898,36083
1870,Richmond,New York,OK,1,"Richmond, NY, USA",42.8214796,-77.53901270000001,36085
1871,Rockland,New York,OK,1,"Rockland County, NY, USA",41.1489458,-73.98300290000002,36087
1872,St. Lawrence,New York,OK,1,"St Lawrence County, NY, USA",44.4473142,-74.930206,36089
1873,Saratoga,New York,OK,1,"Saratoga, NY, USA",43.0448483,-73.6300729,36091
1874,Schenectady,New York,OK,1,"Schenectady, NY, USA",42.8142432,-73.9395687,36093
1875,Schoharie,New York,OK,1,"Schoharie, NY 12157, USA",42.6659087,-74.3095787,36095
1876,Schuyler,New York,OK,1,"Schuyler, NY, USA",43.0963687,-75.0844757,36097
1877,Seneca,New York,OK,1,"Seneca, NY, USA",42.8466914,-77.0794705,36099
1878,Steuben,New York,OK,1,"Steuben, NY 13354, USA",43.3200694,-75.2829465,36101
1879,Suffolk,New York,OK,1,"Suffolk County, NY, USA",40.9848784,-72.61511689999999,36103
1880,Sullivan,New York,OK,1,"Sullivan, NY 13037, USA",43.0545116,-75.84685689999999,36105
1881,Tioga,New York,OK,1,"Tioga County, NY, USA",42.1256317,-76.3637285,36107
1882,Tompkins,New York,OK,1,"Tompkins, NY, USA",42.10766659999999,-75.294569,36109
1883,Ulster,New York,OK,1,"Ulster, NY, USA",41.96251280000001,-73.990115,36111
1884,Warren,New York,OK,1,"Warren, NY, USA",42.8874053,-74.9442585,36113
1885,Washington,New York,OK,1,"Washington, NY, USA",41.7875713,-73.6771662,36115
1886,Wayne,New York,OK,1,"Wayne, NY 14837, USA",42.4709046,-77.1055262,36117
1887,Westchester,New York,OK,1,"Westchester County, NY, USA",41.1220194,-73.7948516,36119
1888,Wyoming,New York,OK,1,"Wyoming, NY 14591, USA",42.8264498,-78.0897329,36121
1889,Yates,New York,OK,1,"Yates, NY, USA",43.3348181,-78.4069732,36123
1890,Alamance,North Carolina,OK,1,"Alamance, NC, USA",36.0351361,-79.48585489999999,37001
1891,Alexander,North Carolina,OK,1,"Alexander, NC 28701, USA",35.6987805,-82.6365922,37003
1892,Alleghany,North Carolina,OK,1,"Alleghany County, NC, USA",36.4940839,-81.1196075,37005
1893,Anson,North Carolina,OK,1,"Anson County, NC, USA",34.9054732,-80.1875065,37007
1894,Ashe,North Carolina,OK,1,"Ashe County, NC, USA",36.4339674,-81.47183869999999,37009
1895,Avery,North Carolina,OK,1,"Avery County, NC, USA",36.1198414,-81.909826,37011
1896,Beaufort,North Carolina,OK,1,"Beaufort, NC 28516, USA",34.7182174,-76.6638186,37013
1897,Bertie,North Carolina,OK,1,"Bertie County, NC, USA",36.0245185,-76.964306,37015
1898,Bladen,North Carolina,OK,1,"Bladen County, NC, USA",34.5882404,-78.5660852,37017
1899,Brunswick,North Carolina,OK,1,"Brunswick County, NC, USA",34.0275398,-78.2020387,37019
1900,Buncombe,North Carolina,OK,1,"Buncombe County, NC, USA",35.59313770000001,-82.4752757,37021
1901,Burke,North Carolina,OK,1,"Burke County, NC, USA",35.7616931,-81.73494199999999,37023
1902,Cabarrus,North Carolina,OK,1,"Cabarrus County, NC, USA",35.4168123,-80.5882803,37025
1903,Caldwell,North Carolina,OK,1,"Caldwell County, NC, USA",35.9227448,-81.5596427,37027
1904,Camden,North Carolina,OK,1,"Camden, NC 27921, USA",36.3281287,-76.1717689,37029
1905,Carteret,North Carolina,OK,1,"Carteret County, NC, USA",34.9019263,-76.5488232,37031
1906,Caswell,North Carolina,OK,1,"Caswell County, NC, USA",36.3860217,-79.29021329999999,37033
1907,Catawba,North Carolina,OK,1,"Catawba, NC 28609, USA",35.70735579999999,-81.07563449999999,37035
1908,Chatham,North Carolina,OK,1,"Chatham County, NC, USA",35.7211289,-79.17806999999999,37037
1909,Cherokee,North Carolina,OK,1,"Cherokee, NC, USA",35.4770574,-83.3205859,37039
1910,Chowan,North Carolina,OK,1,"Chowan County, NC, USA",36.1354131,-76.6181655,37041
1911,Clay,North Carolina,OK,1,"Clay County, NC, USA",35.0964003,-83.7199136,37043
1912,Cleveland,North Carolina,OK,1,"Cleveland, NC 27013, USA",35.7331953,-80.6770111,37045
1913,Columbus,North Carolina,OK,1,"Columbus, NC 28722, USA",35.25316979999999,-82.1970584,37047
1914,Craven,North Carolina,OK,1,"Craven County, NC, USA",35.0877672,-77.0564464,37049
1915,Cumberland,North Carolina,OK,1,"Cumberland County, NC, USA",34.9542604,-78.74762079999999,37051
1916,Currituck,North Carolina,OK,1,"Currituck, NC, USA",36.4465659,-76.0142968,37053
1917,Dare,North Carolina,OK,1,"Dare County, NC, USA",35.6549619,-75.62080879999999,37055
1918,Davidson,North Carolina,OK,1,"Davidson, NC, USA",35.4993031,-80.8486846,37057
1919,Davie,North Carolina,OK,1,"Davie County, NC, USA",35.9367033,-80.5882803,37059
1920,Duplin,North Carolina,OK,1,"Duplin County, NC, USA",34.8840095,-78.0195387,37061
1921,Durham,North Carolina,OK,1,"Durham, NC, USA",35.9940329,-78.898619,37063
1922,Edgecombe,North Carolina,OK,1,"Edgecombe County, NC, USA",35.8840053,-77.6536125,37065
1923,Forsyth,North Carolina,OK,1,"Forsyth County, NC, USA",36.1200003,-80.1875065,37067
1924,Franklin,North Carolina,OK,1,"Franklin, NC 28734, USA",35.1823171,-83.3815429,37069
